geography,count,total,industryName,id
E06000053,71,1112,Administrative and support service activities,4893
E06000053,76,1112,Public administration and defence; compulsory social security,4894
E06000053,80,1112,Education,4895
E06000053,105,1112,Human health and social work activities,4896
E06000054,4405,252345,"Agriculture, Forestry and fishing",4897
E06000054,235,252345,Mining and quarrying,4898
E06000054,20045,252345,Manufacturing,4899
E06000054,1220,252345,"Electricity, gas, steam and air conditioning supply",4900
E06000054,1955,252345,"Water supply; Sewerage, Waste management and Remediation activities",4901
E06000054,20270,252345,Construction,4902
E06000054,34664,252345,Wholesale and retail trade; repair of motor vehicles and motorcycles,4903
E06000054,8800,252345,Transport and storage,4904
E06000054,11054,252345,Accommodation and food service activities,4905
E06000054,11529,252345,Information and communication,4906
E06000054,7716,252345,Financial and insurance activities,4907
E06000054,4005,252345,Real estate activities,4908
E06000054,16282,252345,"Professional, scientific and technical activities",4909
E06000054,13202,252345,Administrative and support service activities,4910
E06000054,30238,252345,Public administration and defence; compulsory social security,4911
E06000054,23361,252345,Education,4912
E06000054,31793,252345,Human health and social work activities,4913
E06000058,380,186032,"Agriculture, Forestry and fishing",4914
E06000058,218,186032,Mining and quarrying,4915
E06000058,12644,186032,Manufacturing,4916
E06000058,767,186032,"Electricity, gas, steam and air conditioning supply",4917
E06000058,1171,186032,"Water supply; Sewerage, Waste management and Remediation activities",4918
E06000058,16432,186032,Construction,4919
E06000058,28002,186032,Wholesale and retail trade; repair of motor vehicles and motorcycles,4920
E06000058,7416,186032,Transport and storage,4921
E06000058,11188,186032,Accommodation and food service activities,4922
E06000058,7596,186032,Information and communication,4923
E06000058,12100,186032,Financial and insurance activities,4924
E06000058,3419,186032,Real estate activities,4925
E06000058,9752,186032,"Professional, scientific and technical activities",4926
E06000058,9419,186032,Administrative and support service activities,4927
E06000058,7567,186032,Public administration and defence; compulsory social security,4928
E06000058,16501,186032,Education,4929
E06000058,32740,186032,Human health and social work activities,4930
E06000059,4148,167773,"Agriculture, Forestry and fishing",4931
E06000059,354,167773,Mining and quarrying,4932
E06000059,12618,167773,Manufacturing,4933
E06000059,593,167773,"Electricity, gas, steam and air conditioning supply",4934
E06000059,1580,167773,"Water supply; Sewerage, Waste management and Remediation activities",4935
E06000059,16532,167773,Construction,4936
E06000059,24022,167773,Wholesale and retail trade; repair of motor vehicles and motorcycles,4937
E06000059,5099,167773,Transport and storage,4938
E06000059,9737,167773,Accommodation and food service activities,4939
E06000059,4939,167773,Information and communication,4940
E06000059,4304,167773,Financial and insurance activities,4941
E06000059,2952,167773,Real estate activities,4942
E06000059,9271,167773,"Professional, scientific and technical activities",4943
E06000059,8444,167773,Administrative and support service activities,4944
E06000059,12932,167773,Public administration and defence; compulsory social security,4945
E06000059,16042,167773,Education,4946
E06000059,25727,167773,Human health and social work activities,4947
E07000040,1898,66727,"Agriculture, Forestry and fishing",4948
E07000040,63,66727,Mining and quarrying,4949
E07000040,3374,66727,Manufacturing,4950
E07000040,472,66727,"Electricity, gas, steam and air conditioning supply",4951
E07000040,726,66727,"Water supply; Sewerage, Waste management and Remediation activities",4952
E07000040,6267,66727,Construction,4953
E07000040,10194,66727,Wholesale and retail trade; repair of motor vehicles and motorcycles,4954
E07000040,2495,66727,Transport and storage,4955
E07000040,4305,66727,Accommodation and food service activities,4956
E07000040,2008,66727,Information and communication,4957
E07000040,1295,66727,Financial and insurance activities,4958
E07000040,1062,66727,Real estate activities,4959
E07000040,4452,66727,"Professional, scientific and technical activities",4960
E07000040,3414,66727,Administrative and support service activities,4961
E07000040,4285,66727,Public administration and defence; compulsory social security,4962
E07000040,6439,66727,Education,4963
E07000040,10580,66727,Human health and social work activities,4964
E07000041,226,59701,"Agriculture, Forestry and fishing",4965
E07000041,35,59701,Mining and quarrying,4966
E07000041,2427,59701,Manufacturing,4967
E07000041,507,59701,"Electricity, gas, steam and air conditioning supply",4968
E07000041,707,59701,"Water supply; Sewerage, Waste management and Remediation activities",4969
E07000041,4570,59701,Construction,4970
E07000041,8731,59701,Wholesale and retail trade; repair of motor vehicles and motorcycles,4971
E07000041,2678,59701,Transport and storage,4972
E07000041,3338,59701,Accommodation and food service activities,4973
E07000041,2077,59701,Information and communication,4974
E07000041,1130,59701,Financial and insurance activities,4975
E07000041,795,59701,Real estate activities,4976
E07000041,4279,59701,"Professional, scientific and technical activities",4977
E07000041,2731,59701,Administrative and support service activities,4978
E07000041,3565,59701,Public administration and defence; compulsory social security,4979
E07000041,8109,59701,Education,4980
E07000041,11136,59701,Human health and social work activities,4981
E07000042,2247,40277,"Agriculture, Forestry and fishing",4982
E07000042,36,40277,Mining and quarrying,4983
E07000042,3668,40277,Manufacturing,4984
E07000042,243,40277,"Electricity, gas, steam and air conditioning supply",4985
E07000042,413,40277,"Water supply; Sewerage, Waste management and Remediation activities",4986
E07000042,4026,40277,Construction,4987
E07000042,6494,40277,Wholesale and retail trade; repair of motor vehicles and motorcycles,4988
E07000042,1643,40277,Transport and storage,4989
E07000042,1641,40277,Accommodation and food service activities,4990
E07000042,1008,40277,Information and communication,4991
E07000042,689,40277,Financial and insurance activities,4992
E07000042,560,40277,Real estate activities,4993
E07000042,2454,40277,"Professional, scientific and technical activities",4994
E07000042,1836,40277,Administrative and support service activities,4995
E07000042,2099,40277,Public administration and defence; compulsory social security,4996
E07000042,3909,40277,Education,4997
E07000042,5571,40277,Human health and social work activities,4998
E07000043,2154,45165,"Agriculture, Forestry and fishing",4999
E07000043,48,45165,Mining and quarrying,5000
E07000043,4163,45165,Manufacturing,5001
E07000043,171,45165,"Electricity, gas, steam and air conditioning supply",5002
E07000043,289,45165,"Water supply; Sewerage, Waste management and Remediation activities",5003
E07000043,4433,45165,Construction,5004
E07000043,7214,45165,Wholesale and retail trade; repair of motor vehicles and motorcycles,5005
E07000043,1165,45165,Transport and storage,5006
E07000043,3764,45165,Accommodation and food service activities,5007
E07000043,965,45165,Information and communication,5008
E07000043,529,45165,Financial and insurance activities,5009
E07000043,610,45165,Real estate activities,5010
E07000043,2093,45165,"Professional, scientific and technical activities",5011
E07000043,2171,45165,Administrative and support service activities,5012
E07000043,2080,45165,Public administration and defence; compulsory social security,5013
E07000043,3853,45165,Education,5014
E07000043,7488,45165,Human health and social work activities,5015
E07000044,1395,40580,"Agriculture, Forestry and fishing",5016
E07000044,99,40580,Mining and quarrying,5017
E07000044,2339,40580,Manufacturing,5018
E07000044,177,40580,"Electricity, gas, steam and air conditioning supply",5019
E07000044,211,40580,"Water supply; Sewerage, Waste management and Remediation activities",5020
E07000044,4061,40580,Construction,5021
E07000044,5631,40580,Wholesale and retail trade; repair of motor vehicles and motorcycles,5022
E07000044,1247,40580,Transport and storage,5023
E07000044,2669,40580,Accommodation and food service activities,5024
E07000044,1220,40580,Information and communication,5025
E07000044,633,40580,Financial and insurance activities,5026
E07000044,813,40580,Real estate activities,5027
E07000044,2844,40580,"Professional, scientific and technical activities",5028
E07000044,2069,40580,Administrative and support service activities,5029
E07000044,2521,40580,Public administration and defence; compulsory social security,5030
E07000044,4392,40580,Education,5031
E07000044,6106,40580,Human health and social work activities,5032
E07000045,1118,62140,"Agriculture, Forestry and fishing",5033
E07000045,209,62140,Mining and quarrying,5034
E07000045,3531,62140,Manufacturing,5035
E07000045,355,62140,"Electricity, gas, steam and air conditioning supply",5036
E07000045,633,62140,"Water supply; Sewerage, Waste management and Remediation activities",5037
E07000045,6397,62140,Construction,5038
E07000045,9702,62140,Wholesale and retail trade; repair of motor vehicles and motorcycles,5039
E07000045,2313,62140,Transport and storage,5040
E07000045,3733,62140,Accommodation and food service activities,5041
E07000045,1770,62140,Information and communication,5042
E07000045,1055,62140,Financial and insurance activities,5043
E07000045,1021,62140,Real estate activities,5044
E07000045,3867,62140,"Professional, scientific and technical activities",5045
E07000045,2951,62140,Administrative and support service activities,5046
E07000045,3572,62140,Public administration and defence; compulsory social security,5047
E07000045,6063,62140,Education,5048
E07000045,10773,62140,Human health and social work activities,5049
E07000046,2129,30057,"Agriculture, Forestry and fishing",5050
