geography,count,total,group,subgroup,id
E09000022,28991,317650,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7137
E09000022,9795,317650,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7138
E09000022,25630,317650,Mixed or Multiple ethnic groups,NA,7139
E09000022,4541,317650,Mixed or Multiple ethnic groups,White and Asian,7140
E09000022,4006,317650,Mixed or Multiple ethnic groups,White and Black African,7141
E09000022,8348,317650,Mixed or Multiple ethnic groups,White and Black Caribbean,7142
E09000022,8735,317650,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7143
E09000022,174778,317650,White,NA,7144
E09000022,119395,317650,White,"English, Welsh, Scottish, Northern Irish or British",7145
E09000022,6828,317650,White,Irish,7146
E09000022,146,317650,White,Gypsy or Irish Traveller,7147
E09000022,1537,317650,White,Roma,7148
E09000022,46872,317650,White,Other White,7149
E09000022,18046,317650,Other ethnic group,NA,7150
E09000022,2649,317650,Other ethnic group,Arab,7151
E09000022,15397,317650,Other ethnic group,Any other ethnic group,7152
E09000023,26927,300553,"Asian, Asian British or Asian Welsh",NA,7153
E09000023,1826,300553,"Asian, Asian British or Asian Welsh",Bangladeshi,7154
E09000023,6296,300553,"Asian, Asian British or Asian Welsh",Chinese,7155
E09000023,5046,300553,"Asian, Asian British or Asian Welsh",Indian,7156
E09000023,2361,300553,"Asian, Asian British or Asian Welsh",Pakistani,7157
E09000023,11398,300553,"Asian, Asian British or Asian Welsh",Other Asian,7158
E09000023,80473,300553,"Black, Black British, Black Welsh, Caribbean or African",NA,7159
E09000023,37834,300553,"Black, Black British, Black Welsh, Caribbean or African",African,7160
E09000023,31883,300553,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7161
E09000023,10756,300553,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7162
E09000023,24253,300553,Mixed or Multiple ethnic groups,NA,7163
E09000023,4359,300553,Mixed or Multiple ethnic groups,White and Asian,7164
E09000023,3774,300553,Mixed or Multiple ethnic groups,White and Black African,7165
E09000023,8726,300553,Mixed or Multiple ethnic groups,White and Black Caribbean,7166
E09000023,7394,300553,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7167
E09000023,154749,300553,White,NA,7168
E09000023,111726,300553,White,"English, Welsh, Scottish, Northern Irish or British",7169
E09000023,5055,300553,White,Irish,7170
E09000023,116,300553,White,Gypsy or Irish Traveller,7171
E09000023,1033,300553,White,Roma,7172
E09000023,36819,300553,White,Other White,7173
E09000023,14151,300553,Other ethnic group,NA,7174
E09000023,1671,300553,Other ethnic group,Arab,7175
E09000023,12480,300553,Other ethnic group,Any other ethnic group,7176
E09000024,40019,215187,"Asian, Asian British or Asian Welsh",NA,7177
E09000024,2470,215187,"Asian, Asian British or Asian Welsh",Bangladeshi,7178
E09000024,3615,215187,"Asian, Asian British or Asian Welsh",Chinese,7179
E09000024,9607,215187,"Asian, Asian British or Asian Welsh",Indian,7180
E09000024,9667,215187,"Asian, Asian British or Asian Welsh",Pakistani,7181
E09000024,14660,215187,"Asian, Asian British or Asian Welsh",Other Asian,7182
E09000024,22887,215187,"Black, Black British, Black Welsh, Caribbean or African",NA,7183
E09000024,12218,215187,"Black, Black British, Black Welsh, Caribbean or African",African,7184
E09000024,7632,215187,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7185
E09000024,3037,215187,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7186
E09000024,12765,215187,Mixed or Multiple ethnic groups,NA,7187
E09000024,3756,215187,Mixed or Multiple ethnic groups,White and Asian,7188
E09000024,1722,215187,Mixed or Multiple ethnic groups,White and Black African,7189
E09000024,3009,215187,Mixed or Multiple ethnic groups,White and Black Caribbean,7190
E09000024,4278,215187,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7191
E09000024,129617,215187,White,NA,7192
E09000024,88673,215187,White,"English, Welsh, Scottish, Northern Irish or British",7193
E09000024,4337,215187,White,Irish,7194
E09000024,194,215187,White,Gypsy or Irish Traveller,7195
E09000024,813,215187,White,Roma,7196
E09000024,35600,215187,White,Other White,7197
E09000024,9899,215187,Other ethnic group,NA,7198
E09000024,1923,215187,Other ethnic group,Arab,7199
E09000024,7976,215187,Other ethnic group,Any other ethnic group,7200
E09000025,148187,351030,"Asian, Asian British or Asian Welsh",NA,7201
E09000025,55677,351030,"Asian, Asian British or Asian Welsh",Bangladeshi,7202
E09000025,6213,351030,"Asian, Asian British or Asian Welsh",Chinese,7203
E09000025,38642,351030,"Asian, Asian British or Asian Welsh",Indian,7204
E09000025,31216,351030,"Asian, Asian British or Asian Welsh",Pakistani,7205
E09000025,16439,351030,"Asian, Asian British or Asian Welsh",Other Asian,7206
E09000025,61302,351030,"Black, Black British, Black Welsh, Caribbean or African",NA,7207
E09000025,40874,351030,"Black, Black British, Black Welsh, Caribbean or African",African,7208
E09000025,13586,351030,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7209
E09000025,6842,351030,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7210
E09000025,16419,351030,Mixed or Multiple ethnic groups,NA,7211
E09000025,3324,351030,Mixed or Multiple ethnic groups,White and Asian,7212
E09000025,3317,351030,Mixed or Multiple ethnic groups,White and Black African,7213
E09000025,4253,351030,Mixed or Multiple ethnic groups,White and Black Caribbean,7214
E09000025,5525,351030,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7215
E09000025,107947,351030,White,NA,7216
E09000025,51819,351030,White,"English, Welsh, Scottish, Northern Irish or British",7217
E09000025,2039,351030,White,Irish,7218
E09000025,353,351030,White,Gypsy or Irish Traveller,7219
E09000025,2342,351030,White,Roma,7220
E09000025,51394,351030,White,Other White,7221
E09000025,17175,351030,Other ethnic group,NA,7222
E09000025,3534,351030,Other ethnic group,Arab,7223
E09000025,13641,351030,Other ethnic group,Any other ethnic group,7224
E09000026,146833,310261,"Asian, Asian British or Asian Welsh",NA,7225
E09000026,31895,310261,"Asian, Asian British or Asian Welsh",Bangladeshi,7226
E09000026,2918,310261,"Asian, Asian British or Asian Welsh",Chinese,7227
E09000026,51183,310261,"Asian, Asian British or Asian Welsh",Indian,7228
E09000026,44000,310261,"Asian, Asian British or Asian Welsh",Pakistani,7229
E09000026,16837,310261,"Asian, Asian British or Asian Welsh",Other Asian,7230
E09000026,26096,310261,"Black, Black British, Black Welsh, Caribbean or African",NA,7231
E09000026,14573,310261,"Black, Black British, Black Welsh, Caribbean or African",African,7232
E09000026,8452,310261,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7233
E09000026,3071,310261,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7234
E09000026,12736,310261,Mixed or Multiple ethnic groups,NA,7235
E09000026,3577,310261,Mixed or Multiple ethnic groups,White and Asian,7236
E09000026,1717,310261,Mixed or Multiple ethnic groups,White and Black African,7237
E09000026,3154,310261,Mixed or Multiple ethnic groups,White and Black Caribbean,7238
E09000026,4288,310261,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7239
E09000026,107974,310261,White,NA,7240
E09000026,71844,310261,White,"English, Welsh, Scottish, Northern Irish or British",7241
E09000026,3092,310261,White,Irish,7242
E09000026,185,310261,White,Gypsy or Irish Traveller,7243
E09000026,1104,310261,White,Roma,7244
E09000026,31749,310261,White,Other White,7245
E09000026,16622,310261,Other ethnic group,NA,7246
E09000026,2263,310261,Other ethnic group,Arab,7247
E09000026,14359,310261,Other ethnic group,Any other ethnic group,7248
E09000027,17467,195277,"Asian, Asian British or Asian Welsh",NA,7249
E09000027,916,195277,"Asian, Asian British or Asian Welsh",Bangladeshi,7250
E09000027,2777,195277,"Asian, Asian British or Asian Welsh",Chinese,7251
E09000027,7236,195277,"Asian, Asian British or Asian Welsh",Indian,7252
E09000027,1749,195277,"Asian, Asian British or Asian Welsh",Pakistani,7253
E09000027,4789,195277,"Asian, Asian British or Asian Welsh",Other Asian,7254
E09000027,3687,195277,"Black, Black British, Black Welsh, Caribbean or African",NA,7255
E09000027,2260,195277,"Black, Black British, Black Welsh, Caribbean or African",African,7256
E09000027,936,195277,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7257
E09000027,491,195277,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7258
E09000027,10662,195277,Mixed or Multiple ethnic groups,NA,7259
E09000027,4238,195277,Mixed or Multiple ethnic groups,White and Asian,7260
E09000027,1205,195277,Mixed or Multiple ethnic groups,White and Black African,7261
E09000027,1654,195277,Mixed or Multiple ethnic groups,White and Black Caribbean,7262
E09000027,3565,195277,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7263
E09000027,157111,195277,White,NA,7264
E09000027,123093,195277,White,"English, Welsh, Scottish, Northern Irish or British",7265
E09000027,4866,195277,White,Irish,7266
E09000027,85,195277,White,Gypsy or Irish Traveller,7267
E09000027,400,195277,White,Roma,7268
E09000027,28667,195277,White,Other White,7269
E09000027,6350,195277,Other ethnic group,NA,7270
E09000027,1721,195277,Other ethnic group,Arab,7271
E09000027,4629,195277,Other ethnic group,Any other ethnic group,7272
E09000028,30540,307640,"Asian, Asian British or Asian Welsh",NA,7273
E09000028,5547,307640,"Asian, Asian British or Asian Welsh",Bangladeshi,7274
E09000028,8405,307640,"Asian, Asian British or Asian Welsh",Chinese,7275
E09000028,6145,307640,"Asian, Asian British or Asian Welsh",Indian,7276
E09000028,2006,307640,"Asian, Asian British or Asian Welsh",Pakistani,7277
E09000028,8437,307640,"Asian, Asian British or Asian Welsh",Other Asian,7278
E09000028,77299,307640,"Black, Black British, Black Welsh, Caribbean or African",NA,7279
E09000028,48320,307640,"Black, Black British, Black Welsh, Caribbean or African",African,7280
E09000028,18156,307640,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7281
E09000028,10823,307640,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7282
E09000028,22151,307640,Mixed or Multiple ethnic groups,NA,7283
E09000028,4653,307640,Mixed or Multiple ethnic groups,White and Asian,7284
E09000028,3569,307640,Mixed or Multiple ethnic groups,White and Black African,7285
E09000028,6401,307640,Mixed or Multiple ethnic groups,White and Black Caribbean,7286
E09000028,7528,307640,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7287
E09000028,158220,307640,White,NA,7288
E09000028,109253,307640,White,"English, Welsh, Scottish, Northern Irish or British",7289
E09000028,6024,307640,White,Irish,7290
E09000028,156,307640,White,Gypsy or Irish Traveller,7291
E09000028,1579,307640,White,Roma,7292
E09000028,41208,307640,White,Other White,7293
E09000028,19430,307640,Other ethnic group,NA,7294
E09000028,3123,307640,Other ethnic group,Arab,7295
E09000028,16307,307640,Other ethnic group,Any other ethnic group,7296
E09000029,36787,209636,"Asian, Asian British or Asian Welsh",NA,7297
E09000029,1778,209636,"Asian, Asian British or Asian Welsh",Bangladeshi,7298
E09000029,3989,209636,"Asian, Asian British or Asian Welsh",Chinese,7299
E09000029,12618,209636,"Asian, Asian British or Asian Welsh",Indian,7300
E09000029,6177,209636,"Asian, Asian British or Asian Welsh",Pakistani,7301
E09000029,12225,209636,"Asian, Asian British or Asian Welsh",Other Asian,7302
E09000029,12465,209636,"Black, Black British, Black Welsh, Caribbean or African",NA,7303
E09000029,7441,209636,"Black, Black British, Black Welsh, Caribbean or African",African,7304
E09000029,3450,209636,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7305
E09000029,1574,209636,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7306
E09000029,10162,209636,Mixed or Multiple ethnic groups,NA,7307
E09000029,3068,209636,Mixed or Multiple ethnic groups,White and Asian,7308
E09000029,1268,209636,Mixed or Multiple ethnic groups,White and Black African,7309
E09000029,2777,209636,Mixed or Multiple ethnic groups,White and Black Caribbean,7310
E09000029,3049,209636,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7311
E09000029,143145,209636,White,NA,7312
E09000029,120014,209636,White,"English, Welsh, Scottish, Northern Irish or British",7313
E09000029,3118,209636,White,Irish,7314
E09000029,130,209636,White,Gypsy or Irish Traveller,7315
E09000029,321,209636,White,Roma,7316
E09000029,19562,209636,White,Other White,7317
E09000029,7077,209636,Other ethnic group,NA,7318
E09000029,1392,209636,Other ethnic group,Arab,7319
E09000029,5685,209636,Other ethnic group,Any other ethnic group,7320
E09000030,137856,310306,"Asian, Asian British or Asian Welsh",NA,7321
E09000030,107333,310306,"Asian, Asian British or Asian Welsh",Bangladeshi,7322
E09000030,10279,310306,"Asian, Asian British or Asian Welsh",Chinese,7323
E09000030,10135,310306,"Asian, Asian British or Asian Welsh",Indian,7324
E09000030,3341,310306,"Asian, Asian British or Asian Welsh",Pakistani,7325
E09000030,6768,310306,"Asian, Asian British or Asian Welsh",Other Asian,7326
E09000030,22693,310306,"Black, Black British, Black Welsh, Caribbean or African",NA,7327
E09000030,15373,310306,"Black, Black British, Black Welsh, Caribbean or African",African,7328
E09000030,4930,310306,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7329
E09000030,2390,310306,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7330
E09000030,15409,310306,Mixed or Multiple ethnic groups,NA,7331
E09000030,4374,310306,Mixed or Multiple ethnic groups,White and Asian,7332
E09000030,2236,310306,Mixed or Multiple ethnic groups,White and Black African,7333
E09000030,3593,310306,Mixed or Multiple ethnic groups,White and Black Caribbean,7334
E09000030,5206,310306,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7335
E09000030,122266,310306,White,NA,7336
E09000030,71177,310306,White,"English, Welsh, Scottish, Northern Irish or British",7337
E09000030,3567,310306,White,Irish,7338
E09000030,110,310306,White,Gypsy or Irish Traveller,7339
E09000030,2225,310306,White,Roma,7340
E09000030,45187,310306,White,Other White,7341
E09000030,12082,310306,Other ethnic group,NA,7342
E09000030,3588,310306,Other ethnic group,Arab,7343
E09000030,8494,310306,Other ethnic group,Any other ethnic group,7344
E09000031,55545,278428,"Asian, Asian British or Asian Welsh",NA,7345
E09000031,5166,278428,"Asian, Asian British or Asian Welsh",Bangladeshi,7346
E09000031,2626,278428,"Asian, Asian British or Asian Welsh",Chinese,7347
E09000031,9134,278428,"Asian, Asian British or Asian Welsh",Indian,7348
E09000031,28740,278428,"Asian, Asian British or Asian Welsh",Pakistani,7349
E09000031,9879,278428,"Asian, Asian British or Asian Welsh",Other Asian,7350
E09000031,41647,278428,"Black, Black British, Black Welsh, Caribbean or African",NA,7351
E09000031,18759,278428,"Black, Black British, Black Welsh, Caribbean or African",African,7352
E09000031,17587,278428,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7353
E09000031,5301,278428,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7354
E09000031,17983,278428,Mixed or Multiple ethnic groups,NA,7355
E09000031,3875,278428,Mixed or Multiple ethnic groups,White and Asian,7356
E09000031,2777,278428,Mixed or Multiple ethnic groups,White and Black African,7357
